-240,1175,40
-240,1175,0
-247,1168,0
-247,1148,0
-240,1141,0
-220,1141,0
-213,1148,0
-213,1168,0
-220,1175,0
-240,1175,0
-240,1175,40
-240,1102,40
-240,1102,0
-247,1095,0
-247,1074,0
-240,1068,0
-219,1068,0
-212,1074,0
-212,1095,0
-219,1102,0
-240,1102,0
-240,1102,40
-240,1030,40
-240,1030,0
-248,1023,0
-248,1001,0
-240,994,0
-219,994,0
-212,1001,0
-212,1023,0
-219,1030,0
-240,1030,0
-240,1030,40
-241,957,40
-241,957,0
-248,950,0
-248,928,0
-241,921,0
-219,921,0
-212,928,0
-212,950,0
-219,957,0
-241,957,0
-241,957,40
-241,885,40
-241,885,0
-248,877,0
-248,855,0
-241,848,0
-219,848,0
-211,855,0
-211,877,0
-219,885,0
-241,885,0
-241,885,40
-241,812,40
-241,812,0
-248,805,0
-248,782,0
-241,775,0
-219,775,0
-211,782,0
-211,805,0
-219,812,0
-241,812,0
-241,812,40
-242,741,40
-242,741,0
-250,733,0
-250,709,0
-242,700,0
-218,700,0
-210,709,0
-210,733,0
-218,741,0
-242,741,0
-242,741,40
-236,659,40
-236,659,0
-241,654,0
-241,641,0
-236,637,0
-223,637,0
-219,641,0
-219,654,0
-223,659,0
-236,659,0
-236,659,40
