1110,1107,40
1110,1107,0
1129,1098,0
1134,1095,0
1136,1093,0
1139,1090,0

1110,1107,40
1110,1107,0
1142,1081,0
1149,1073,0
1152,1067,0
1155,1061,0

1110,1107,40
1110,1107,0
1150,1089,0
1159,1084,0
1163,1079,0
1169,1073,0

1110,1107,40
1110,1107,0
1135,1064,0
1140,1052,0
1141,1044,0
1142,1035,0

1110,1107,40
1110,1107,0
1136,1085,0
1142,1079,0
1144,1074,0
1147,1068,0

1824,1016,40
1824,1016,0
1862,987,0
1870,979,0
1874,973,0
1878,965,0

1824,1016,40
1824,1016,0
1855,989,0
1862,981,0
1864,975,0
1868,969,0

1824,1016,40
1824,1016,0
1859,1003,0
1867,999,0
1871,994,0
1876,990,0

1824,1016,40
1824,1016,0
1840,1015,0
1844,1015,0
1846,1014,0
1848,1012,0

1824,1016,40
1824,1016,0
1863,1005,0
1873,1001,0
1878,997,0
1883,992,0

976,1323,40
976,1323,0
930,1292,0
918,1285,0
909,1284,0
900,1282,0

976,1323,40
976,1323,0
927,1353,0
916,1362,0
911,1370,0
905,1378,0

976,1323,40
976,1323,0
927,1345,0
916,1352,0
910,1358,0
904,1365,0

976,1323,40
976,1323,0
917,1320,0
902,1321,0
894,1324,0
884,1328,0

976,1323,40
976,1323,0
913,1327,0
898,1330,0
890,1335,0
880,1340,0

1050,1208,40
1050,1208,0
1017,1158,0
1007,1146,0
999,1141,0
990,1136,0

1050,1208,40
1050,1208,0
1043,1190,0
1041,1186,0
1039,1184,0
1036,1181,0

1050,1208,40
1050,1208,0
1054,1154,0
1053,1140,0
1050,1132,0
1047,1123,0

1050,1208,40
1050,1208,0
1029,1198,0
1023,1197,0
1020,1197,0
1016,1197,0

1069,1202,40
1069,1202,0
1068,1179,0
1067,1174,0
1065,1171,0
1063,1167,0

1069,1202,40
1069,1202,0
1081,1180,0
1084,1175,0
1084,1171,0
1084,1167,0

1069,1202,40
1069,1202,0
1101,1144,0
1108,1129,0
1109,1119,0
1110,1107,0

1069,1202,40
1069,1202,0
1058,1140,0
1054,1125,0
1048,1117,0
1042,1108,0

1069,1202,40
1069,1202,0
1090,1157,0
1094,1145,0
1094,1137,0
1094,1128,0

1710,1036,40
1710,1036,0
1756,998,0
1767,987,0
1771,978,0
1776,969,0

1710,1036,40
1710,1036,0
1749,994,0
1758,982,0
1761,973,0
1764,963,0

1710,1036,40
1710,1036,0
1722,1000,0
1724,991,0
1724,985,0
1723,978,0

1710,1036,40
1710,1036,0
1743,1022,0
1750,1018,0
1754,1014,0
1759,1009,0

1665,997,40
1665,997,0
1659,965,0
1657,958,0
1654,954,0
1650,949,0

1665,997,40
1665,997,0
1687,986,0
1692,983,0
1695,980,0
1698,976,0

1665,997,40
1665,997,0
1710,976,0
1721,970,0
1725,964,0
1731,957,0

1665,997,40
1665,997,0
1679,970,0
1681,963,0
1682,958,0
1682,953,0

1665,997,40
1665,997,0
1679,953,0
1681,942,0
1680,935,0
1679,927,0

1653,1014,40
1653,1014,0
1679,967,0
1684,954,0
1684,946,0
1685,936,0

1653,1014,40
1653,1014,0
1646,970,0
1643,959,0
1640,953,0
1636,946,0

1653,1014,40
1653,1014,0
1669,1000,0
1672,997,0
1674,994,0
1675,990,0

1653,1014,40
1653,1014,0
1683,970,0
1689,959,0
1691,951,0
1692,941,0

1565,1005,40
1565,1005,0
1565,952,0
1563,939,0
1560,931,0
1556,923,0

1565,1005,40
1565,1005,0
1570,979,0
1571,972,0
1569,968,0
1568,963,0

1565,1005,40
1565,1005,0
1578,957,0
1580,944,0
1578,937,0
1577,928,0

1565,1005,40
1565,1005,0
1552,993,0
1548,990,0
1546,989,0
1543,988,0

1565,1005,40
1565,1005,0
1560,977,0
1557,970,0
1555,966,0
1552,962,0

1610,1037,40
1610,1037,0
1629,993,0
1632,981,0
1632,974,0
1632,965,0

1610,1037,40
1610,1037,0
1606,1012,0
1604,1006,0
1602,1003,0
1600,999,0

1610,1037,40
1610,1037,0
1610,1019,0
1610,1015,0
1609,1012,0
1607,1009,0

1610,1037,40
1610,1037,0
1621,1029,0
1623,1027,0
1624,1025,0
1625,1023,0

