483,1316,60
483,1316,0
753,1402,0
483,1316,60
483,1316,0
733,1397,0
483,1316,60
483,1316,0
717,1395,0
483,1316,60
483,1316,0
703,1393,0
483,1316,60
483,1316,0
692,1390,0
483,1316,60
483,1316,0
686,1385,0
483,1316,60
483,1316,0
742,1247,0
483,1316,60
483,1316,0
608,1281,0
483,1316,60
483,1316,0
539,1299,0
483,1316,60
483,1316,0
514,1306,0
497,1311,60
497,1311,0
770,1402,0
497,1311,60
497,1311,0
753,1402,0
497,1311,60
497,1311,0
733,1397,0
497,1311,60
497,1311,0
717,1395,0
497,1311,60
497,1311,0
703,1393,0
497,1311,60
497,1311,0
692,1390,0
497,1311,60
497,1311,0
686,1385,0
497,1311,60
497,1311,0
742,1247,0
497,1311,60
497,1311,0
608,1281,0
497,1311,60
497,1311,0
539,1299,0
514,1306,60
514,1306,0
786,1410,0
514,1306,60
514,1306,0
770,1402,0
514,1306,60
514,1306,0
753,1402,0
514,1306,60
514,1306,0
733,1397,0
514,1306,60
514,1306,0
717,1395,0
514,1306,60
514,1306,0
703,1393,0
514,1306,60
514,1306,0
692,1390,0
514,1306,60
514,1306,0
686,1385,0
514,1306,60
514,1306,0
742,1247,0
514,1306,60
514,1306,0
608,1281,0
514,1306,60
514,1306,0
539,1299,0
539,1299,60
539,1299,0
803,1415,0
539,1299,60
539,1299,0
786,1410,0
539,1299,60
539,1299,0
770,1402,0
539,1299,60
539,1299,0
753,1402,0
539,1299,60
539,1299,0
733,1397,0
539,1299,60
539,1299,0
717,1395,0
539,1299,60
539,1299,0
703,1393,0
539,1299,60
539,1299,0
692,1390,0
539,1299,60
539,1299,0
686,1385,0
539,1299,60
539,1299,0
822,1225,0
539,1299,60
539,1299,0
742,1247,0
539,1299,60
539,1299,0
608,1281,0
608,1281,60
608,1281,0
850,1432,0
608,1281,60
608,1281,0
828,1422,0
608,1281,60
608,1281,0
803,1415,0
608,1281,60
608,1281,0
786,1410,0
608,1281,60
608,1281,0
770,1402,0
608,1281,60
608,1281,0
753,1402,0
608,1281,60
608,1281,0
733,1397,0
608,1281,60
608,1281,0
717,1395,0
608,1281,60
608,1281,0
703,1393,0
608,1281,60
608,1281,0
692,1390,0
608,1281,60
608,1281,0
686,1385,0
608,1281,60
608,1281,0
858,1212,0
608,1281,60
608,1281,0
822,1225,0
608,1281,60
608,1281,0
742,1247,0
742,1247,60
742,1247,0
1028,1170,0
742,1247,60
742,1247,0
1011,1175,0
742,1247,60
742,1247,0
992,1178,0
742,1247,60
742,1247,0
967,1180,0
742,1247,60
742,1247,0
950,1180,0
742,1247,60
742,1247,0
942,1180,0
742,1247,60
742,1247,0
931,1175,0
742,1247,60
742,1247,0
922,1168,0
742,1247,60
742,1247,0
920,1160,0
742,1247,60
742,1247,0
917,1150,0
742,1247,60
742,1247,0
917,1141,0
742,1247,60
742,1247,0
917,1128,0
742,1247,60
742,1247,0
936,1113,0
742,1247,60
742,1247,0
967,6099,0
742,1247,60
742,1247,0
928,1452,0
742,1247,60
742,1247,0
903,1447,0
742,1247,60
742,1247,0
878,1439,0
742,1247,60
742,1247,0
850,1432,0
742,1247,60
742,1247,0
828,1422,0
742,1247,60
742,1247,0
803,1415,0
742,1247,60
742,1247,0
786,1410,0
742,1247,60
742,1247,0
770,1402,0
742,1247,60
742,1247,0
753,1402,0
742,1247,60
742,1247,0
733,1397,0
742,1247,60
742,1247,0
717,1395,0
742,1247,60
