
0.3427672765,-0.4573317155,0.01058332,180,0,180
0.3427672765,-0.4573317155,0,180,0,180
-0.0001322915,-0.4573317155,0,180,0,180
-0.0001322915,-0.0001322915,0,180,0,180
0.3427672765,-0.0001322915,0,180,0,180
0.3427672765,-0.0001322915,0.01058332,180,0,180
