238,497,10
238,497,0
241,502,0
244,507,0
246,512,0
247,517,0
249,522,0
250,527,0
252,532,0
254,537,0
256,542,0
258,547,0
260,552,0
264,558,0
267,563,0
268,569,0
267,575,0
261,579,0
258,585,0
255,591,0
254,596,0
252,601,0
252,607,0
252,614,0
252,620,0
252,626,0
253,631,0
254,636,0
255,641,0
257,646,0
259,651,0
261,656,0
263,661,0
267,665,0
271,669,0
275,673,0
280,676,0
285,679,0
290,681,0
295,684,0
300,686,0
305,690,0
311,692,0
316,695,0
321,697,0
326,699,0
331,700,0
336,701,0
341,702,0
346,706,0
351,707,0
356,709,0
362,709,0
368,709,0
375,709,0
381,708,0
387,708,0
392,707,0
397,705,0
403,703,0
408,701,0
413,700,0
419,698,0
424,697,0
429,695,0
434,694,0
439,692,0
444,690,0
449,687,0
454,685,0
459,682,0
462,677,0
467,673,0
472,667,0
474,662,0
477,657,0
479,652,0
481,647,0
483,642,0
485,637,0
488,632,0
489,627,0
490,622,0
491,616,0
493,611,0
498,608,0
503,604,0
508,603,0
514,600,0
519,598,0
524,595,0
528,591,0
533,586,0
537,580,0
541,575,0
543,570,0
544,565,0
545,560,0
546,555,0
546,549,0
547,542,0
547,536,0
546,531,0
541,527,0
536,524,0
531,523,0
525,523,0
520,525,0
516,529,0
512,534,0
510,539,0
507,544,0
505,549,0
505,549,10
532,534,10
532,534,0
528,539,0
525,544,0
521,549,0
517,555,0
513,560,0
510,565,0
506,570,0
504,575,0
504,575,10
516,525,10
516,525,0
511,522,0
506,517,0
502,513,0
498,507,0
494,501,0
490,496,0
488,491,0
487,486,0
486,481,0
484,476,0
483,471,0
482,465,0
482,459,0
482,452,0
481,447,0
479,442,0
478,436,0
477,431,0
476,426,0
472,422,0
469,417,0
467,412,0
462,407,0
457,402,0
452,400,0
447,398,0
442,396,0
436,396,0
430,396,0
425,398,0
420,400,0
415,402,0
410,404,0
405,405,0
400,408,0
395,409,0
390,410,0
385,413,0
380,415,0
375,417,0
369,421,0
364,426,0
359,428,0
353,431,0
349,435,0
344,437,0
339,441,0
334,444,0
329,447,0
324,450,0
319,454,0
314,458,0
308,462,0
303,466,0
298,470,0
293,471,0
288,473,0
283,476,0
278,479,0
272,482,0
267,485,0
262,487,0
257,489,0
252,491,0
246,492,0
241,493,0
236,494,0
230,495,0
225,496,0
220,498,0
215,499,0
210,501,0
205,503,0
200,505,0
195,508,0
190,510,0
185,513,0
181,508,0
181,502,0
182,497,0
182,491,0
182,484,0
182,478,0
182,471,0
183,466,0
183,460,0
185,455,0
186,450,0
188,445,0
189,440,0
190,434,0
191,429,0
192,424,0
194,419,0
196,414,0
199,408,0
200,403,0
205,398,0
209,394,0
213,388,0
217,384,0
222,381,0
227,378,0
232,377,0
237,375,0
242,373,0
247,372,0
252,370,0
257,369,0
262,367,0
268,366,0
273,365,0
278,364,0
283,362,0
288,361,0
294,361,0
301,361,0
306,360,0
313,360,0
320,359,0
327,358,0
333,358,0
339,358,0
346,357,0
352,356,0
358,355,0
365,355,0
372,355,0
378,355,0
386,355,0
392,355,0
400,355,0
406,355,0
412,355,0
419,355,0
424,356,0
430,357,0
435,358,0
440,359,0
446,360,0
452,361,0
457,362,0
462,363,0
467,364,0
472,365,0
477,366,0
482,368,0
488,370,0
495,370,0
501,371,0
506,372,0
512,374,0
517,376,0
522,379,0
527,381,0
532,384,0
537,387,0
542,389,0
547,393,0
552,398,0
557,400,0
562,402,0
567,404,0
573,408,0
578,414,0
583,417,0
584,422,0
584,428,0
584,435,0
583,441,0
581,446,0
580,451,0
578,456,0
577,461,0
577,467,0
576,472,0
576,478,0
575,483,0
574,488,0
572,493,0
571,499,0
570,505,0
567,510,0
566,515,0
563,520,0
561,525,0
557,530,0
555,535,0
550,540,0
546,545,0
546,545,10
198,410,10
198,410,0
193,408,0
190,402,0
189,396,0
189,390,0
188,385,0
187,380,0
187,373,0
188,367,0
194,363,0
199,360,0
204,359,0
209,357,0
215,355,0
220,353,0
225,350,0
230,349,0
235,348,0
240,347,0
246,347,0
252,347,0
259,347,0
265,346,0
270,345,0
276,344,0
283,344,0
289,343,0
295,343,0
302,343,0
308,343,0
308,343,10
579,420,10
579,420,0
584,416,0
589,413,0
593,408,0
596,403,0
598,398,0
599,393,0
600,387,0
601,382,0
601,376,0
601,370,0
601,363,0
601,357,0
601,351,0
600,344,0
596,338,0
591,335,0
586,333,0
581,332,0
576,331,0
571,330,0
565,328,0
559,328,0
553,327,0
546,327,0
539,327,0
532,327,0
527,326,0
520,326,0
514,326,0
508,327,0
502,327,0
495,328,0
489,330,0
483,331,0
478,332,0
473,333,0
465,334,0
460,335,0
454,336,0
448,336,0
443,337,0
435,337,0
429,337,0
422,336,0
417,335,0
417,335,10
242,346,10
242,346,0
242,340,0
245,335,0
249,330,0
251,325,0
255,320,0
259,316,0
263,311,0
268,308,0
273,305,0
278,303,0
283,300,0
289,298,0
294,295,0
299,293,0
304,291,0
310,289,0
318,288,0
324,287,0
331,285,0
336,284,0
343,283,0
351,283,0
356,282,0
363,282,0
370,282,0
377,282,0
383,282,0
391,282,0
399,282,0
406,282,0
413,282,0
419,282,0
425,282,0
430,281,0
437,281,0
442,280,0
449,279,0
456,279,0
463,279,0
471,279,0
476,280,0
482,280,0
487,281,0
494,281,0
499,283,0
504,284,0
509,286,0
514,287,0
519,289,0
524,291,0
529,293,0
534,294,0
540,297,0
544,301,0
548,307,0
549,312,0
552,317,0
556,323,0
560,327,0
564,331,0
564,331,10
279,303,10
279,303,0
277,297,0
276,292,0
278,287,0
282,282,0
286,277,0
291,274,0
296,270,0
301,266,0
306,264,0
311,260,0
315,255,0
315,255,10
288,275,10
288,275,0
294,273,0
299,271,0
307,270,0
313,270,0
318,268,0
323,267,0
329,266,0
334,265,0
340,265,0
346,264,0
352,264,0
359,263,0
365,262,0
371,261,0
376,260,0
381,259,0
388,258,0
394,258,0
399,256,0
404,255,0
411,254,0
418,254,0
425,254,0
431,254,0
437,254,0
443,254,0
449,256,0
454,257,0
459,258,0
465,258,0
471,259,0
477,259,0
484,259,0
489,260,0
495,260,0
500,261,0
506,262,0
511,263,0
516,265,0
521,268,0
526,270,0
529,276,0
532,281,0
533,286,0
534,291,0
536,296,0
536,296,10
307,258,10
307,258,0
311,252,0
313,247,0
316,242,0
320,238,0
325,233,0
329,229,0
333,224,0
336,219,0
339,214,0
342,208,0
346,203,0
351,199,0
356,197,0
361,195,0
366,194,0
371,193,0
376,191,0
381,190,0
387,190,0
392,189,0
397,188,0
403,188,0
408,187,0
414,187,0
420,186,0
426,186,0
432,186,0
437,187,0
442,189,0
447,191,0
453,195,0
453,195,10
486,226,10
486,226,0
491,231,0
495,237,0
500,243,0
503,249,0
508,255,0
510,260,0
510,260,10
451,252,10
451,252,0
449,247,0
449,240,0
449,234,0
449,228,0
449,221,0
450,216,0
450,209,0
452,204,0
453,199,0
455,193,0
457,188,0
458,183,0
460,178,0
462,173,0
463,168,0
465,163,0
468,158,0
470,153,0
473,148,0
475,143,0
479,138,0
482,133,0
485,128,0
489,124,0
493,119,0
498,114,0
504,111,0
509,109,0
514,107,0
520,104,0
525,101,0
530,98,0
535,96,0
540,93,0
545,91,0
550,89,0
555,87,0
561,87,0
566,86,0
569,92,0
569,98,0
569,105,0
567,110,0
565,115,0
564,120,0
562,125,0
559,130,0
558,135,0
555,141,0
553,146,0
551,152,0
549,157,0
547,162,0
544,167,0
543,172,0
540,177,0
538,182,0
535,187,0
531,193,0
527,197,0
523,201,0
518,207,0
514,212,0
509,215,0
504,220,0
499,223,0
493,227,0
488,229,0
483,233,0
478,236,0
473,239,0
469,243,0
464,245,0
459,247,0
454,250,0
448,252,0
448,252,10
455,245,10
455,245,0
455,238,0
457,232,0
459,227,0
460,222,0
462,217,0
464,212,0
465,207,0
468,202,0
470,197,0
471,192,0
475,187,0
476,182,0
480,177,0
481,172,0
