157,367,10
157,367,0
154,373,0
153,378,0
151,383,0
149,388,0
147,393,0
145,399,0
144,404,0
143,409,0
142,414,0
142,420,0
142,426,0
143,431,0
143,437,0
143,443,0
143,450,0
143,457,0
143,463,0
143,469,0
144,474,0
145,479,0
146,485,0
148,490,0
149,495,0
151,500,0
154,505,0
155,510,0
157,515,0
159,520,0
162,525,0
165,530,0
167,535,0
170,540,0
174,545,0
176,550,0
179,555,0
181,560,0
179,565,0
175,570,0
173,575,0
172,581,0
172,587,0
174,592,0
176,597,0
177,602,0
179,607,0
182,612,0
184,617,0
188,621,0
193,624,0
199,627,0
204,630,0
210,631,0
215,634,0
220,636,0
225,639,0
230,641,0
235,642,0
241,645,0
247,647,0
252,648,0
257,650,0
263,653,0
268,655,0
273,657,0
279,657,0
285,657,0
292,657,0
298,657,0
304,657,0
311,657,0
317,657,0
323,657,0
330,657,0
335,654,0
341,651,0
346,649,0
351,648,0
357,648,0
362,646,0
367,644,0
372,643,0
378,642,0
383,641,0
388,638,0
393,636,0
399,632,0
404,630,0
409,627,0
414,626,0
419,624,0
424,622,0
430,620,0
436,617,0
441,615,0
446,610,0
451,607,0
456,603,0
456,603,10
466,522,10
466,522,0
470,517,0
472,512,0
474,507,0
477,502,0
481,498,0
485,493,0
488,488,0
493,484,0
499,480,0
504,477,0
509,475,0
515,473,0
521,472,0
528,473,0
534,474,0
539,478,0
544,479,0
549,481,0
554,483,0
559,485,0
564,488,0
569,493,0
573,498,0
575,503,0
577,508,0
579,513,0
579,520,0
579,527,0
579,533,0
579,539,0
577,545,0
575,550,0
574,555,0
571,560,0
569,565,0
566,570,0
563,575,0
559,580,0
555,585,0
551,590,0
546,593,0
541,596,0
536,599,0
531,601,0
526,602,0
520,602,0
515,603,0
510,604,0
504,604,0
498,604,0
491,604,0
485,603,0
479,603,0
474,602,0
467,602,0
461,599,0
456,597,0
451,593,0
446,589,0
446,589,10
156,362,10
156,362,0
157,357,0
160,352,0
162,347,0
163,342,0
166,337,0
168,332,0
171,327,0
172,322,0
176,317,0
178,312,0
180,307,0
183,302,0
185,297,0
189,292,0
192,287,0
196,282,0
199,277,0
203,273,0
206,268,0
211,264,0
215,258,0
219,254,0
224,250,0
228,246,0
232,242,0
236,237,0
240,232,0
245,227,0
250,222,0
255,216,0
260,211,0
265,206,0
269,202,0
273,198,0
278,192,0
283,187,0
287,183,0
292,179,0
297,174,0
300,169,0
303,164,0
307,158,0
312,153,0
316,147,0
320,143,0
324,139,0
328,134,0
331,129,0
335,125,0
340,120,0
345,114,0
350,108,0
354,103,0
357,98,0
359,103,0
359,109,0
359,116,0
360,122,0
361,127,0
363,132,0
364,137,0
365,142,0
366,148,0
368,154,0
368,160,0
369,166,0
369,172,0
370,177,0
370,183,0
370,189,0
371,194,0
372,199,0
379,198,0
384,195,0
390,195,0
395,196,0
400,198,0
406,199,0
413,199,0
419,200,0
424,201,0
430,203,0
435,204,0
441,206,0
446,209,0
452,209,0
457,210,0
463,212,0
469,213,0
476,214,0
482,214,0
487,217,0
492,219,0
498,222,0
503,224,0
508,226,0
513,229,0
517,233,0
522,238,0
527,242,0
531,247,0
536,252,0
540,256,0
545,259,0
549,263,0
554,268,0
558,272,0
562,278,0
564,283,0
566,288,0
568,293,0
570,298,0
572,303,0
574,309,0
575,314,0
578,319,0
580,324,0
582,329,0
588,333,0
593,334,0
598,335,0
603,337,0
608,340,0
613,342,0
618,343,0
623,345,0
628,347,0
634,347,0
639,348,0
644,349,0
650,350,0
655,352,0
660,353,0
665,355,0
670,356,0
676,356,0
682,356,0
689,356,0
695,355,0
702,355,0
703,361,0
702,366,0
697,371,0
692,373,0
687,377,0
681,381,0
676,384,0
672,388,0
667,393,0
662,398,0
656,403,0
651,408,0
645,412,0
640,416,0
636,420,0
631,423,0
626,426,0
621,429,0
615,433,0
610,436,0
606,440,0
600,443,0
595,447,0
589,451,0
585,455,0
581,459,0
575,463,0
570,468,0
567,473,0
562,478,0
557,483,0
557,483,10
158,368,10
158,368,0
161,363,0
162,358,0
164,353,0
167,347,0
171,342,0
175,336,0
178,331,0
183,327,0
188,323,0
193,318,0
198,313,0
203,308,0
209,304,0
214,301,0
217,307,0
219,312,0
220,317,0
221,323,0
223,328,0
224,333,0
226,338,0
232,337,0
236,332,0
240,328,0
244,324,0
248,319,0
254,315,0
259,311,0
264,307,0
269,302,0
274,298,0
278,294,0
283,289,0
288,286,0
293,282,0
298,279,0
304,279,0
311,279,0
318,279,0
323,280,0
328,282,0
333,285,0
338,288,0
343,291,0
348,294,0
353,295,0
358,296,0
364,299,0
369,301,0
374,302,0
380,304,0
385,307,0
391,311,0
397,313,0
402,316,0
407,318,0
412,321,0
416,325,0
421,329,0
424,334,0
428,339,0
432,344,0
437,350,0
442,356,0
445,361,0
450,367,0
453,372,0
457,377,0
461,383,0
463,388,0
467,394,0
469,399,0
470,404,0
470,410,0
470,416,0
470,423,0
468,429,0
465,434,0
461,439,0
456,442,0
451,444,0
444,443,0
440,439,0
445,443,0
449,449,0
452,454,0
456,458,0
460,462,0
463,467,0
464,472,0
467,477,0
470,483,0
475,487,0
478,493,0
478,493,10
193,553,10
193,553,0
